,id,artist,title,label,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts
1536,1537,Camila Cabello feat. DaBaby,My Oh My,SME - Syco Music,2020,1,1,8,0,0,8
1537,1538,Hemso feat. LX,Schmeckt,Supremos Musik,2020,1,1,1,0,0,1
1538,1539,Nico Santos,Play With Fire,Virgin Records,2020,1,1,13,0,0,13
1539,1540,Katja Krasavice,Casino,Katja Krasavice,2020,1,1,9,0,0,9
1540,1541,Alan Walker & Ava Max,"Alone, Pt. II",SME - Mer Recordings,2020,1,1,12,0,0,12
1541,1542,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,2020,1,1,1,0,0,1
1542,1543,RAF Camora,Maschine,SME - RBK,2020,1,2,6,0,0,6
1543,1544,Trevor Daniel,Falling,Alamo Records,2020,1,2,24,0,0,24
1544,1545,Justin Bieber,Yummy,Def Jam,2020,1,2,9,0,0,9
1545,1546,Roddy Ricch,The Box,Atlantic,2020,1,2,24,0,0,24
1546,1547,Kianush x PA Sports,Streit mit dem Mond,Life Is Pain,2020,1,2,3,0,0,3
1547,1548,Topic feat. A7S,Breaking Me,Virgin Records,2020,1,2,48,0,0,48
1548,1549,Pashanim,Hauseingang,Urban,2020,1,2,22,0,0,22
1549,1550,Don Toliver,No Idea,Cacts Jack,2020,1,2,2,0,0,2
1550,1551,Lewis Capaldi,Bruises,Lewis Capaldi,2020,1,2,4,0,0,4
1551,1552,Dardan,6AM.........,Urban,2020,1,3,10,0,0,10
1552,1553,Jamule,Ich hol dich ab,Life Is Pain,2020,1,3,9,0,0,9
1553,1554,Future feat. Drake,Life Is Good,SME - Epic,2020,1,3,20,0,0,20
1554,1555,Elias [DE],Benzo,SME - Epic,2020,1,3,5,0,0,5
1555,1556,RAF Camora & Bonez MC,Es geht voran,Indipendenza,2020,1,3,3,0,0,3
1556,1557,Selena Gomez,Rare,Universal,2020,1,3,4,0,0,4
1557,1558,Veysel,Nur ein Dieb,Urban,2020,1,3,2,0,0,2
1558,1559,Robin Schulz feat. Alida,In Your Eyes,Warner Music Germany,2020,1,3,34,0,0,34
1559,1560,Miami Yacine,Gang Gang,KMN Gang,2020,1,3,2,0,0,2
1560,1561,Halsey,You Should Be Sad,Capitol,2020,1,3,16,0,0,16
1561,1562,Tiësto & Mabel,God Is A Dancer,Virgin Records,2020,1,3,2,0,0,2
1562,1563,Mac Miller,Good News,Warner Music International,2020,1,3,2,0,0,2
1563,1564,Kurdo,Habiba Prima,Urban,2020,1,3,1,0,0,1
1564,1565,Pashanim,Shababs botten,Recordjet,2020,1,3,8,0,0,8
1565,1566,Juju x Loredana,Kein Wort,Jinx Music,2020,1,4,19,0,0,19
1566,1567,Ufo361 feat. Future,Big Drip,Stay High,2020,1,4,8,0,0,8
1567,1568,Dardan,6AM.........,Hypnotize Entertainment,2020,1,4,9,0,0,9
1568,1569,Elias [DE],Benzo,SME - Epic Domestic,2020,1,4,4,0,0,4
1569,1570,Reezy,My Little Sunshine,SME - Two Sides,2020,1,4,3,0,0,3
1570,1571,Eminem,Darkness,Interscope,2020,1,4,2,0,0,2
1571,1572,Jonas Brothers,What A Man Gotta Do,Republic Records,2020,1,4,8,0,0,8
1572,1573,Sero El Mero,Babble la bab,Groove Attack TraX,2020,1,4,1,0,0,1
1573,1574,BTS,Black Swan,BigHit Entertainment,2020,1,4,1,0,0,1
1574,1575,Veysel,Nur ein Dieb,Bela Boyz,2020,1,4,1,0,0,1
1575,1576,Karol G / Nicki Minaj,Tusa,Universal,2020,1,4,11,0,0,11
1576,1577,Gzuz,Donuts,187 Strassenbande,2020,1,5,8,0,0,8
1577,1578,Samra x Elif,Zu Ende,Urban,2020,1,5,13,0,0,13
1578,1579,Eno x Nimo,Kommunikation,Alles Oder Nix Records,2020,1,5,5,0,0,5
1579,1580,Ali Gatie,What If I Told You That I Love You,Li$N,2020,1,5,14,0,0,14
1580,1581,Farid Bang,Genkidama,Banger Musik,2020,1,5,2,0,0,2
1581,1582,Fynn Kliemann,Eine Minute,twoFinger Records / BMG,2020,1,5,3,0,0,3
1582,1583,Lil Lano x Edo Saiya,Sag wieso,AnanasSquad,2020,1,5,3,0,0,3
1583,1584,"Kygo, Avicii & Sandro Cavazza",Forever Yours (Avicii Tribute),Universal,2020,1,5,1,0,0,1
1584,1585,BHZ with Pashanim & Monk,Cripwalks,SME - BHZ,2020,1,5,1,0,0,1
1585,1586,Tayna x Mozzik,Edhe ti,Friends Entertainment,2020,1,5,1,0,0,1
1586,1587,Nea,Some Say,SME - Milkshake,2020,1,5,44,0,0,44
1587,1588,Joker Bra & Vize,Baby,Urban,2020,2,6,19,0,0,19
1588,1589,Samra,Mon ami,Urban,2020,2,6,8,0,0,8
1589,1590,Shindy,554,SME - Friends With Money,2020,2,6,2,0,0,2
1590,1591,Eminem feat. Juice WRLD,Godzilla,Interscope,2020,2,6,10,0,0,10
1591,1592,Dua Lipa,Physical,Urban,2020,2,6,26,0,0,26
1592,1593,Miami Yacine & Sfera Ebbasta,McQueen,KMN Gang,2020,2,6,2,0,0,2
1593,1594,Knossi,Alge,King Knossi Records,2020,2,6,2,0,0,2
1594,1595,Edin / Sido,Dynamit,SME - Four Music,2020,2,6,1,0,0,1
1595,1596,Samra,Weiss,Urban,2020,2,7,14,0,0,14
1596,1597,Pietro Lombardi,Es tut schon wieder weh,Universal Domestic Polydor,2020,2,7,3,0,0,3
1597,1598,Farid Bang feat. Kollegah & Fler,Public Enemies,Farid Bang,2020,2,7,3,0,0,3
1598,1599,Kianush & PA Sports,Kriminell,Life Is Pain,2020,2,7,8,0,0,8
1599,1600,Veysel,Bin da,Bela Boyz,2020,2,7,4,0,0,4
1600,1601,AK Ausserkontrolle,136er,XY Records,2020,2,7,3,0,0,3
1601,1602,Justin Bieber feat. Quavo,Intentions,Def Jam,2020,2,7,13,0,0,13
1602,1603,AnnenMayKantereit,Ausgehen,Universal Domestic Vertigo,2020,2,7,15,0,0,15
1603,1604,Vize & Felix Jaehn,Thank You (Not So Bad),Virgin Records,2020,2,7,18,0,0,18
1604,1605,Hemso feat. 18 Karat,Knast oder Palast,Supremos Musik,2020,2,7,1,0,0,1
1605,1606,Ivana Santacruz,BumBum,SME - Grind,2020,2,7,1,0,0,1
1606,1607,Luciano [DE],Mios mit Bars,Urban,2020,2,8,10,0,0,10
1607,1608,Billie Eilish,No Time To Die,Interscope,2020,2,8,7,0,0,7
1608,1609,Gzuz feat. Bonez MC,Verkackt,187 Strassenbande,2020,2,8,4,0,0,4
1609,1610,Mozzik,Auf Wiedersehen,Urban,2020,2,8,5,0,0,5
1610,1611,Joker Bra,Amex Black,Bra Musik,2020,2,8,3,0,0,3
1611,1612,Nimo,Nur wegen dir,385ideal,2020,2,8,5,0,0,5
1612,1613,Fler,Grind,Maskulin,2020,2,8,2,0,0,2
1613,1614,Jamule,Schiebedach,Life Is Pain,2020,2,8,1,0,0,1
1614,1615,Justin Bieber feat. Post Malone & Clever,Forever,Def Jam,2020,2,8,2,0,0,2
1615,1616,Farid Bang feat. Kollegah & Fler,Public Enemies,Banger Musik,2020,2,8,2,0,0,2
1616,1617,Eno,Bana ne,Alles Oder Nix Records,2020,2,8,1,0,0,1
1617,1618,G-Eazy feat. Tory Lanez & Tyga,Still Be Friends,SME - BPG,2020,2,8,12,0,0,12
1618,1619,Sam Smith,To Die For,Capitol,2020,2,8,1,0,0,1
1619,1620,Clueso,Sag mir was du willst,SME - Epic Domestic,2020,2,8,4,0,0,4
1620,1621,Ava Max,Salt,Atlantic,2020,2,8,26,0,0,26
1621,1622,Moe Phoenix,Was'n Typ,Life Is Pain,2020,2,8,1,0,0,1
1622,1623,Ufo361,Rich Rich,Stay High,2020,2,9,8,0,0,8
1623,1624,Samra,Schüsse im Regen,Urban,2020,2,9,5,0,0,5
1624,1625,Apache 207,Matrix,SME - Two Sides,2020,2,9,12,0,0,12
1625,1626,The Weeknd,After Hours,Republic Records,2020,2,9,3,0,0,3
1626,1627,BTS feat. Sia,On,BigHit Entertainment,2020,2,9,1,0,0,1
1627,1628,Fynn Kliemann,Alles was ich hab,twoFinger Records / BMG,2020,2,9,8,0,0,8
1628,1629,Michael Wendler,Egal,Telamo,2020,2,9,5,0,0,5
1629,1630,Eno feat. Xatar,Ey hawar,Alles Oder Nix Records,2020,2,9,2,0,0,2
1630,1631,Selena Gomez,Feel Me,Interscope,2020,2,9,1,0,0,1
1631,1632,Tones And I,Never Seen The Rain,Elektra,2020,2,9,12,0,0,12
1632,1633,Capital Bra & Samra,100k Cash,Urban,2020,3,10,5,0,0,5
1633,1634,Dardan,D A YYY T O N A,Hypnotize Entertainment,2020,3,10,7,0,0,7
1634,1635,Azet x Dhurata Dora,Lass los,Dora,2020,3,10,5,0,0,5
1635,1636,Capo,Karakol,Warner Music Germany,2020,3,10,3,0,0,3
1636,1637,Ufo361 x Bausa x The Cratez,Schlafen,SME - RBK,2020,3,10,3,0,0,3
1637,1638,Lady Gaga,Stupid Love,Interscope,2020,3,10,8,0,0,8
1638,1639,Farid Bang,Ching Ching Ching,Farid Bang,2020,3,10,2,0,0,2
1639,1640,Elias [DE],Revenge,SME - Epic Domestic,2020,3,10,2,0,0,2
1640,1641,Joker Bra,Amex Black,Urban,2020,3,10,1,0,0,1
1641,1642,G-Eazy feat. Tory Lanez & Tyga,Still Be Friends,SME - RCA International,2020,3,10,10,0,0,10
1642,1643,Doja Cat,Say So,SME - RCA International,2020,3,10,19,0,0,19
1643,1644,SZA x Justin Timberlake,The Other Side,SME - RCA International,2020,3,10,1,0,0,1
1644,1645,Surfaces,Sunday Best,Caroline Records,2020,3,10,13,0,0,13
1645,1646,Loredana feat. Rymez,Angst,Loredana,2020,3,11,7,0,0,7
1646,1647,Luciano [DE],Sip,Urban,2020,3,11,6,0,0,6
1647,1648,Samra,6 Uhr,Urban,2020,3,11,5,0,0,5
1648,1649,LEA,Treppenhaus,SME - Four Music,2020,3,11,21,0,0,21
1649,1650,Mert feat. Z,U23,Mula Brothers,2020,3,11,3,0,0,3
1650,1651,Nimo,Remember,385ideal,2020,3,11,2,0,0,2
1651,1652,Veysel,Para,Bela Boyz,2020,3,11,1,0,0,1
1652,1653,Joker Bra,Passt mir so gar nicht,Urban,2020,3,11,2,0,0,2
1653,1654,Powfu feat. Beabadoobee,Death Bed,SME - Columbia,2020,3,11,20,0,0,20
1654,1655,Juri feat. Kollegah,Mashkal,BBM Records,2020,3,11,1,0,0,1
1655,1656,Kianush x PA Sports,Cyberpunk,Life Is Pain,2020,3,11,1,0,0,1
1656,1657,Demi Lovato,I Love Me,Island,2020,3,11,1,0,0,1
1657,1658,Tom Gregory,Fingertips,Kontor Records,2020,3,11,20,0,0,20
1658,1659,Alicia Keys,Underdog,SME - RCA International,2020,3,11,19,0,0,19
1659,1660,Samra & Capital Bra,Berlin,Urban,2020,3,12,8,0,0,8
1660,1661,Ufo361,"Bad Girls, Good Vibes",Stay High,2020,3,12,8,0,0,8
1661,1662,Die Toten Hosen,Kamikaze,JKP - Jochens kleine Plattenfirma,2020,3,12,1,0,0,1
1662,1663,Haftbefehl,Bolon,Urban,2020,3,12,2,0,0,2
1663,1664,Farid Bang,Teuer Teuer,Farid Bang,2020,3,12,1,0,0,1
1664,1665,Powfu feat. Beabadoobee,Death Bed,SME - Independently Popular.,2020,3,12,19,0,0,19
1665,1666,Benee feat. Gus Dapperton,Supalonely,Universal,2020,3,12,23,0,0,23
1666,1667,Ava Max,Kings & Queens,Atlantic,2020,3,12,37,0,0,37
1667,1668,Pop Smoke,Dior,Victor Victor Worldwide,2020,3,12,9,0,0,9
1668,1669,Fler & Sido,Lost,Maskulin,2020,3,12,2,0,0,2
1669,1670,Kasimir1441,KK,Bis es klappt,2020,3,12,2,0,0,2
1670,1671,Doja Cat,Boss Bitch,Atlantic,2020,3,12,14,0,0,14
1671,1672,Dardan & Monet192,H <3 T E L,Hypnotize Entertainment,2020,3,13,15,0,0,15
1672,1673,Soolking feat. Mero,Hayati,Universal,2020,3,13,4,0,0,4
1673,1674,Pietro Lombardi,Kämpferherz,Universal Domestic Polydor,2020,3,13,4,0,0,4
1674,1675,Regard,Ride It,B1 Recordings/Ministry of Sound,2020,3,13,28,0,0,28
1675,1676,LX & Maxwell,Hotbox,SME - RBK,2020,3,13,2,0,0,2
1676,1677,Donots,Willkommen Zuhaus,Solitary Man Records,2020,3,13,1,0,0,1
1677,1678,Anonym & Samra,Paris,0511 Records,2020,3,13,1,0,0,1
1678,1679,Fourty x Jamule,Heute Nacht,Life Is Pain,2020,3,13,1,0,0,1
1679,1680,Surf Mesa feat. Emilee,ILY (I Love You Baby),Universal,2020,3,13,27,0,0,27
1680,1681,LUM!X x Mokaby & D.T.E x Gabry Ponte,The Passenger (LaLaLa),Spinnin' Records,2020,3,13,20,0,0,20
1681,1682,Lil Mosey,Blueberry Faygo,Mogul Vision,2020,3,13,9,0,0,9
1682,1683,Céline [DE],Für mich,BTGS,2020,3,13,5,0,0,5
1683,1684,Loredana x Zuna,Du bist mein,KMN Gang,2020,4,14,10,0,0,10
1684,1685,Ufo361,Allein sein,Stay High,2020,4,14,9,0,0,9
1685,1686,Kontra K,Puste sie weg,BMG,2020,4,14,9,0,0,9
1686,1687,Luciano [DE],Trippin',Urban,2020,4,14,4,0,0,4
1687,1688,AK Ausserkontrolle x Shindy,Hood,XY Records,2020,4,14,3,0,0,3
1688,1689,Farid Bang,Quavo,Farid Bang,2020,4,14,1,0,0,1
1689,1690,Symba [DE],Angels sippen,Symba,2020,4,14,13,0,0,13
1690,1691,Dua Lipa,Break My Heart,Urban,2020,4,14,17,0,0,17
1691,1692,Haftbefehl,RADW,Urban,2020,4,14,1,0,0,1
1692,1693,Lil Lano,Kein Grund,AnanasSquad,2020,4,14,2,0,0,2
1693,1694,Surf Mesa feat. Emilee,ILY (I Love You Baby),Astralwerk,2020,4,14,26,0,0,26
1694,1695,"Kygo, Zara Larsson & Tyga",Like It Is,SME - Kygo,2020,4,14,5,0,0,5
1695,1696,Kianush & PA Sports,Crossover,Life Is Pain,2020,4,14,1,0,0,1
1696,1697,Antenne Bayern,"Bayernhymne - Gott mit dir, du Land der Bayern",Recordjet,2020,4,14,1,0,0,1
1697,1698,PartyNextDoor & Rihanna,Believe It,OVO Sound,2020,4,14,3,0,0,3
1698,1699,Mois feat. Sokko167 & Albozz,Vorbei,Keller GmbH,2020,4,14,1,0,0,1
1699,1700,Veysel,Gazoz limon,Bela Boyz,2020,4,14,1,0,0,1
1700,1701,Megan Thee Stallion,Savage,300 Entertainment,2020,4,14,14,0,0,14
1701,1702,NGEE & Nimo,Ya maschara,SME - Epic Domestic,2020,4,14,1,0,0,1
1702,1703,Gamper & Dadoni,Gimme! Gimme! Gimme!,Big Top Amsterdam,2020,4,14,11,0,0,11
1703,1704,Silbermond,Machen wir das Beste draus,SME - Verschwende Deine Zeit,2020,4,14,2,0,0,2
1704,1705,Ramon Roselly,Eine Nacht,Electrola,2020,4,15,2,0,0,2
1705,1706,Shindy,What's Luv,SME - Friends With Money,2020,4,15,13,0,0,13
1706,1707,Drake,Toosie Slide,Ovo,2020,4,15,18,0,0,18
1707,1708,Symba [DE],Angels sippen,SME - Symba,2020,4,15,12,0,0,12
1708,1709,Kayef,Ich würd' lügen,Recordjet,2020,4,15,25,0,0,25
1709,1710,Farid Bang feat. 18 Karat & AK Ausserkontrolle,Loco,Farid Bang,2020,4,15,2,0,0,2
1710,1711,Céline [DE],Tränen aus Kajal,BTGS,2020,4,15,18,0,0,18
1711,1712,Shindy,Sony Pictures,SME - Friends With Money,2020,4,15,1,0,0,1
1712,1713,Regard,Ride It,SME - B1 Recordings/Ministry of Sound,2020,4,15,26,0,0,26
1713,1714,"Azzi Memo feat. Nate57, Veysel, Sinan G, Kool Savas, NKSN, Rola, Disarstar, Maestro, Hanybal, Celo &",Bist du wach?,Warner Music Germany,2020,4,15,1,0,0,1
1714,1715,Eno x Murda,Was machst du,Alles Oder Nix Records,2020,4,15,2,0,0,2
1715,1716,BHZ,Flasche Luft,SME - BHZ,2020,4,15,2,0,0,2
1716,1717,Capo,Cannabe,Warner Music Germany,2020,4,15,1,0,0,1
1717,1718,Chiara D'Amico,Eine Nacht,Electrola,2020,4,15,1,0,0,1
1718,1719,The Weeknd,In Your Eyes,Republic Records,2020,4,15,3,0,0,3
1719,1720,Bill Withers,Ain't No Sunshine,SME - Columbia,2020,4,15,1,0,0,1
1720,1721,Monet192 feat. Hatik,Dämon,Warner Music Germany,2020,4,15,2,0,0,2
1721,1722,Kygo & Sasha Sloan,I'll Wait,SME - Kygo,2020,4,15,1,0,0,1
1722,1723,Samra,BaeBae,Urban,2020,4,16,11,0,0,11
1723,1724,Drake,Toosie Slide,Republic Records,2020,4,16,17,0,0,17
1724,1725,Bonez MC,Shotz Fired,187 Strassenbande,2020,4,16,11,0,0,11
1725,1726,badmómzjay,Move,Universal Domestic Vertigo,2020,4,16,4,0,0,4
1726,1727,DripReport,Skechers,SME - Arista,2020,4,16,7,0,0,7
1727,1728,SINFOGLESIA,Victoriam,BurdaForward Music,2020,4,16,1,0,0,1
1728,1729,Reynmen feat. Ufo361,Kaçamak,Houze Istanbul,2020,4,16,1,0,0,1
1729,1730,Selena Gomez,Boyfriend,Interscope,2020,4,16,1,0,0,1
1730,1731,Samra & Capital Bra,365 Tage,Urban,2020,4,17,6,0,0,6
1731,1732,Ufo361,Final Fantasy,Stay High,2020,4,17,5,0,0,5
1732,1733,Dardan,Wie lang?????????,Hypnotize Entertainment,2020,4,17,5,0,0,5
1733,1734,Mert feat. Alpa Gun,Ausländer 2020,Mula Brothers,2020,4,17,3,0,0,3
1734,1735,AK Ausserkontrolle,Für die Diebe,XY Records,2020,4,17,2,0,0,2
1735,1736,Ufo361,Fokus auf die Zukunft,Stay High,2020,4,17,3,0,0,3
1736,1737,Farid Bang,Nador City Gang,Farid Bang,2020,4,17,2,0,0,2
1737,1738,Ali471,Goalgetter,Ali471,2020,4,17,6,0,0,6
1738,1739,DaBaby feat. Roddy Ricch,Rockstar,Interscope,2020,4,17,33,0,0,33
1739,1740,Lil Mosey,Blueberry Faygo,Interscope,2020,4,17,5,0,0,5
1740,1741,Maestro feat. Mois,Schrei,Keller GmbH,2020,4,17,1,0,0,1
1741,1742,Sam Smith & Demi Lovato,I'm Ready,Capitol,2020,4,17,2,0,0,2
1742,1743,Vicetone & Tony Igy,Astronomia,disco:wax,2020,4,17,4,0,0,4
1743,1744,Nico Santos & Topic,Like I Love You,Virgin Records,2020,4,17,19,0,0,19
1744,1745,Ali Gatie,What If I Told You That I Love You,Warner Music International,2020,4,17,2,0,0,2
1745,1746,Joker Bra,Tick Tash,Bra Musik,2020,4,17,1,0,0,1
1746,1747,Kygo feat. Zak Abel,Freedom,SME - Kygo,2020,4,17,1,0,0,1
1747,1748,"Lost Frequencies, Zonderling & Kelvin Jones",Love To Go,Kontor Records,2020,4,17,13,0,0,13
1748,1749,Jack Harlow,Whats Poppin,Generation Azzlack,2020,4,17,19,0,0,19
1749,1750,Shirin David,90-60-111,Juicy Money Records,2020,5,18,9,0,0,9
1750,1751,Ufo361,Emotions,Stay High,2020,5,18,32,0,0,32
1751,1752,The Scotts [Travis Scott & Kid Cudi],The Scotts,SME - Epic,2020,5,18,8,0,0,8
1752,1753,The Rolling Stones,Living In A Ghost Town,Polydor,2020,5,18,4,0,0,4
1753,1754,Elias [DE],Underdog,SME - Epic Domestic,2020,5,18,2,0,0,2
1754,1755,Juice WRLD,Righteous,Universal,2020,5,18,3,0,0,3
1755,1756,Veysel,Wie du siehst,Bela Boyz,2020,5,18,1,0,0,1
1756,1757,Travis Scott feat. Kendrick Lamar,Goosebumps,SME - Epic,2020,5,18,3,0,0,3
1757,1758,Clueso,Tanzen.,SME - Epic Domestic,2020,5,18,1,0,0,1
1758,1759,Monet192,Live,Warner Music Germany,2020,5,18,1,0,0,1
1759,1760,Ali471,Goalgetter,SME - Ali471,2020,5,18,5,0,0,5
1760,1761,Clueso,Sag mir was du willst,SME - Epic,2020,5,18,3,0,0,3
1761,1762,Hava,Nagelneu,SME - Imperium Music,2020,5,18,1,0,0,1
1762,1763,Haftbefehl,1999 Pt. 5 (Mainpark Baby),Urban,2020,5,18,1,0,0,1
1763,1764,Vize & Tom Gregory,Never Let Me Down,Kontor Records,2020,5,18,32,0,0,32
1764,1765,Black Eyed Peas / Ozuna + J. Rey Soul,Mamacita,SME - Epic,2020,5,18,19,0,0,19
1765,1766,Fourty,Weisser Rauch,Life Is Pain,2020,5,18,22,0,0,22
1766,1767,Capital Bra x Loredana,Nicht verdient,Urban,2020,5,19,13,0,0,13
1767,1768,Kontra K,Namen,BMG,2020,5,19,7,0,0,7
1768,1769,Luciano [DE],Late Night,Urban,2020,5,19,11,0,0,11
1769,1770,Nimo & Rina,Trendsetter,385ideal,2020,5,19,8,0,0,8
1770,1771,Dardan & Veysel,Viele,Hypnotize Entertainment,2020,5,19,4,0,0,4
1771,1772,Mark Forster,Übermorgen,SME - Marecs,2020,5,19,31,0,0,31
1772,1773,Reezy,Excel,SME - Two Sides,2020,5,19,2,0,0,2
1773,1774,Marshmello & Halsey,Be Kind,Astralwerk,2020,5,19,6,0,0,6
1774,1775,Michael Patrick Kelly,Beautiful Madness,SME - Columbia Domestic,2020,5,19,17,0,0,17
1775,1776,NGEE,Kinder der Straße,SME - Epic Domestic,2020,5,19,2,0,0,2
1776,1777,Apache 207,Fame,SME - Two Sides,2020,5,20,27,0,0,27
1777,1778,Haftbefehl x Shirin David,Conan x Xenia,Urban,2020,5,20,5,0,0,5
1778,1779,Ariana Grande & Justin Bieber,Stuck With U,Universal,2020,5,20,6,0,0,6
1779,1780,Jamule,Scheiss drauf,Life Is Pain,2020,5,20,2,0,0,2
1780,1781,Mozzik,Lass mal,Urban,2020,5,20,1,0,0,1
1781,1782,Kool Savas feat. Mel,Brechen mich nicht.,SME - Essah Media GmbH,2020,5,20,1,0,0,1
1782,1783,Milano,Ich weiss,7M2-Music,2020,5,20,1,0,0,1
1783,1784,MoTrip,80 Millionen [Live],Music for Millions,2020,5,20,3,0,0,3
1784,1785,Felix Jaehn feat. Gashi & Faangs,Sicko,Virgin Records,2020,5,20,14,0,0,14
1785,1786,Joel Brandenstein & Vanessa Mai,Der Himmel reißt auf,SME - Freie Musik,2020,5,20,1,0,0,1
1786,1787,Pashanim,Airwaves,Urban,2020,5,21,29,0,0,29
1787,1788,KC Rebell x Summer Cem,Geht nich gibs nich,Banger Musik,2020,5,21,4,0,0,4
1788,1789,Luciano [DE],Maison,Urban,2020,5,21,7,0,0,7
1789,1790,Sarah Lombardi,Te amo mi amor,SME - Ariola,2020,5,21,7,0,0,7
1790,1791,Fero47,Anders,SME - Epic Domestic,2020,5,21,4,0,0,4
1791,1792,Jalil / Samra,45,SME - Swish,2020,5,21,2,0,0,2
1792,1793,Kygo & OneRepublic,Lose Somebody,SME - Kygo,2020,5,21,10,0,0,10
1793,1794,Kollegah feat. Young Latino,Money Stack$,Alpha Music Empire,2020,5,21,1,0,0,1
1794,1795,Fynn Kliemann,Twingo,twoFinger Records,2020,5,21,2,0,0,2
1795,1796,Anna [IT],Bando,Universal,2020,5,21,1,0,0,1
1796,1797,LEA,Okay,SME - Four Music,2020,5,21,2,0,0,2
1797,1798,Bonez MC,Roadrunner,187 Strassenbande,2020,5,22,20,0,0,20
1798,1799,Capital Bra,Komm komm,Urban,2020,5,22,5,0,0,5
1799,1800,Lady Gaga & Ariana Grande,Rain On Me,Interscope,2020,5,22,15,0,0,15
1800,1801,Dardan,Favela,Hypnotize Entertainment,2020,5,22,4,0,0,4
1801,1802,Fourty x Monet192,Wieder mal,Life Is Pain,2020,5,22,1,0,0,1
1802,1803,Badmómzjay,Rollercoaster,Universal Domestic Vertigo,2020,5,22,1,0,0,1
1803,1804,Ardian Bujupi,Modela,SME - Columbia Domestic,2020,5,22,2,0,0,2
1804,1805,Sinan-G,Rückspiegel,7M2-Music,2020,5,22,1,0,0,1
1805,1806,Ra'is & Xatar,Sehe schwarz,Groove Attack TraX,2020,5,22,1,0,0,1
1806,1807,Zoe Wees,Control,Caroline Records,2020,5,22,25,0,0,25
1807,1808,Olexesh x Manuellsen,Click Click,385ideal,2020,5,22,1,0,0,1
1808,1809,Jerome [DE],Take My Hand,Kontor Records,2020,5,22,13,0,0,13
1809,1810,Kasimir1441,Kickdown,1441,2020,5,22,1,0,0,1
1810,1811,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,2020,6,23,26,0,0,26
1811,1812,KC Rebell x Summer Cem,Fly,Banger Musik,2020,6,23,15,0,0,15
1812,1813,Shirin David,Hoes Up G's Down,Juicy Money Records,2020,6,23,5,0,0,5
1813,1814,Kalim & Ufo361,SKRR,Urban,2020,6,23,7,0,0,7
1814,1815,LEA & Capital Bra,7 Stunden,SME - Four Music,2020,6,23,17,0,0,17
1815,1816,Mero,Bogota,Groove Attack TraX,2020,6,23,3,0,0,3
1816,1817,Reezy x Bausa,Sandmann,SME - Two Sides,2020,6,23,10,0,0,10
1817,1818,Farid Bang feat. Capo & Rick Ross,Scarface,Farid Bang,2020,6,23,4,0,0,4
1818,1819,Gringo x Capital Bra,Bam bam,SME - SLS Music,2020,6,23,2,0,0,2
1819,1820,Nimo feat. Ramo,Alles zu viel,385ideal,2020,6,23,3,0,0,3
1820,1821,Céline [DE],Wenn ich will,BTGS,2020,6,23,5,0,0,5
1821,1822,Manuellsen,Toss It,König im Schatten Records,2020,6,23,1,0,0,1
1822,1823,Rosalía & Travis Scott,TKN,SME - Columbia,2020,6,23,9,0,0,9
1823,1824,Fynn Kliemann,Twingo,twoFinger Records / BMG,2020,6,23,1,0,0,1
1824,1825,Monet192 feat. Eren Can & Batu,Kanak,Warner Music Germany,2020,6,23,1,0,0,1
1825,1826,Fynn Kliemann,Regen,twoFinger Records / BMG,2020,6,23,1,0,0,1
1826,1827,Dú Maroc & Samra,Calle,Azzlackz,2020,6,23,1,0,0,1
1827,1828,Ali Gatie,Running On My Mind,Warner Music International,2020,6,23,3,0,0,3
1828,1829,Haftbefehl,Morgenstern,Urban,2020,6,23,1,0,0,1
1829,1830,Apache 207,Boot,SME - Two Sides,2020,6,24,17,0,0,17
1830,1831,KC Rebell x Summer Cem feat. Luciano,Valla nein!,Banger Musik,2020,6,24,8,0,0,8
1831,1832,RIN,Das Rennen,SME - Division,2020,6,24,6,0,0,6
1832,1833,Haftbefehl & Shindy,KMDF,Urban,2020,6,24,2,0,0,2
1833,1834,"Dardan, Eno & Noah",Aventador,Hypnotize Entertainment,2020,6,24,3,0,0,3
1834,1835,Scooter / Finch Asozial,Bassdrum,Sheffield Tunes,2020,6,24,3,0,0,3
1835,1836,Zuna,Benzema,KMN Gang,2020,6,24,1,0,0,1
1836,1837,Hava,Krank,Imperium Music,2020,6,24,2,0,0,2
1837,1838,Mert,Gewitter,Mula Brothers,2020,6,24,1,0,0,1
1838,1839,Data Luv feat. Trippie Redd,Louboutin,Stay High,2020,6,24,1,0,0,1
1839,1840,Gabry Ponte x Jerome,Lonely,Kontor Records,2020,6,24,1,0,0,1
1840,1841,Ali471,Tabi tabi,SME - Epic Domestic,2020,6,24,1,0,0,1
1841,1842,StaySolidRocky,Party Girl,SME - Columbia,2020,6,24,7,0,0,7
1842,1843,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Jawsh 685,2020,6,25,25,0,0,25
1843,1844,Elias [DE],Jacob & Co,SME - Epic Domestic,2020,6,25,2,0,0,2
1844,1845,Kasimir1441 feat. Pashanim,Hentai,1441,2020,6,25,1,0,0,1
1845,1846,Ra'is,Hayat,Groove Attack TraX,2020,6,25,6,0,0,6
