,id,artist,title,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts,lang,genres,genre,release
1190,1191,Fero47,47,2019,11,45,3,0,3,0,de,['german hip hop'],german hip hop,2019-11-01
1191,1192,Black Eyed Peas x J Balvin,Ritmo (Bad Boys For Life),2019,11,45,25,0,8,17,en,"['dance pop', 'pop', 'pop dance', 'pop rap']",dance pop,2019-10-12
1192,1193,Shaed,Trampoline,2019,11,45,7,0,5,2,en,"['electropop', 'pop']",electropop,2019-09-26
1193,1194,Lindemann & Ministry,Ich weiß es nicht,2019,11,45,1,0,1,0,de,['neue deutsche harte'],neue deutsche harte,2019-10-18
1194,1195,Freya Ridings,Castles,2019,11,45,13,0,5,8,en,"['pop', 'pop dance', 'uk pop']",pop,2019-07-19
1195,1196,Riton x Oliver Heldens feat. Vula,Turn Me On,2019,11,45,25,0,8,17,en,"['house', 'pop dance', 'uk dance']",house,2019-09-13
1196,1197,Apache 207,Doch in der Nacht,2019,11,46,20,0,7,13,de,['german hip hop'],german hip hop,2019-10-25
1197,1198,Brado & Mero,Kafa Leyla,2019,11,46,4,0,4,0,de,['german hip hop'],german hip hop,2019-11-07
1198,1199,Azet,Seele,2019,11,46,8,0,6,2,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2019-11-06
1199,1200,Apache 207,Sex mit dir,2019,11,46,15,0,7,8,de,['german hip hop'],german hip hop,2019-10-25
1200,1201,Kollegah,Alphagenetik,2019,11,46,3,0,3,0,de,['german hip hop'],german hip hop,2019-11-08
1201,1202,Freschta Akbarzada feat. Sido,Meine 3 Minuten,2019,11,46,4,0,4,0,de,['german pop'],german pop,2019-11-10
1202,1203,Apache 207,Beef,2019,11,46,4,0,4,0,de,['german hip hop'],german hip hop,2019-10-25
1203,1204,Apache 207,Keine Fragen,2019,11,46,4,0,4,0,de,['german hip hop'],german hip hop,2019-10-25
1204,1205,Apache 207,Grey Goose,2019,11,46,3,0,3,0,de,['german hip hop'],german hip hop,2019-10-25
1205,1206,Arizona Zervas,Roxanne,2019,11,46,23,0,7,16,en,"['pop rap', 'rhode island rap']",pop rap,2019-10-10
1206,1207,Finch Asozial,Finchiboy,2019,11,46,1,0,1,0,de,"['german hip hop', 'indie deutschrap', 'tekk']",german hip hop,2020-02-14
1207,1208,Bausa x Joshi Mizu x Maxwell,Skifahren,2019,11,47,26,0,6,20,de,['german hip hop'],german hip hop,2020-02-28
1208,1209,Billie Eilish,Everything I Wanted,2019,11,47,24,0,6,18,en,"['electropop', 'pop']",electropop,2019-11-13
1209,1210,Tyga,Ayy Macarena,2019,11,47,18,0,6,12,en,"['dance pop', 'hip hop', 'pop rap', 'rap', 'trap']",dance pop,2019-11-13
1210,1211,Noah [DE],Ai ai ai,2019,11,47,2,0,2,0,de,"['german hip hop', 'german underground rap']",german hip hop,2019-11-13
1211,1212,Eno,Sauba,2019,11,47,1,0,1,0,,"['german drill', 'german hip hop']",german drill,2019-11-14
1212,1213,Ghetto Phénomène feat. RAF Camora,Fratello,2019,11,47,1,0,1,0,fr,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",francoton,2019-11-08
1213,1214,Marshmello x Yungblud x Blackbear,Tongue Tied,2019,11,47,1,0,1,0,es,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",brostep,2019-11-13
1214,1215,Die Toten Hosen,Feiern im Regen,2019,11,48,1,0,1,0,de,"['german alternative rock', 'german pop', 'german punk', 'german rock']",german alternative rock,2019-11-22
1215,1216,Summer Cem,Pompa,2019,11,48,2,0,2,0,de,['german hip hop'],german hip hop,2019-11-22
1216,1217,SSIO / Adulis Ghebreyesus,Ibis Hotel,2019,11,48,3,0,3,0,,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",deep german hip hop,2019-12-06
1217,1218,Bushido - Animus,Renegade,2019,11,48,1,0,1,0,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2019-11-22
1218,1219,Felix Jaehn & Vize feat. Miss Li,Close Your Eyes,2019,11,48,32,0,1,31,en,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house']",dance pop,2019-11-22
1219,1220,Lewis Capaldi,Before You Go,2019,11,48,24,0,2,22,en,"['pop', 'uk pop']",pop,2019-11-19
1220,1221,Stormzy feat. Ed Sheeran & Burna Boy,Own It,2019,11,48,1,0,1,0,en,"['grime', 'uk hip hop']",grime,2019-12-13
1221,1222,Fler,Noname,2019,11,48,1,0,1,0,de,['german hip hop'],german hip hop,2020-03-20
1222,1223,Capital Bra,Der Bratan bleibt der gleiche,2019,12,49,11,0,4,7,de,['german hip hop'],german hip hop,2019-11-28
1223,1224,The Weeknd,Blinding Lights,2019,12,49,53,0,4,49,en,"['canadian contemporary r&b', 'canadian pop', 'pop']",canadian contemporary r&b,2020-03-20
1224,1225,RIN,Bietigheimication,2019,12,49,3,0,3,0,de,"['german cloud rap', 'german hip hop']",german cloud rap,2019-11-29
1225,1226,Miami Yacine feat. Azet,Hayabusa,2019,12,49,3,0,3,0,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2019-11-29
1226,1227,Veysel,Sorry,2019,12,49,3,0,3,0,de,"['albanian hip hop', 'deep german hip hop', 'german drill', 'german hip hop']",albanian hip hop,2019-11-28
1227,1228,Jamule x Luciano,Athen,2019,12,49,2,0,2,0,de,"['german hip hop', 'german trap']",german hip hop,2019-11-28
1228,1229,SSIO,Huli,2019,12,49,2,0,2,0,de,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",deep german hip hop,2019-12-06
1229,1230,Fero47,Désolé,2019,12,49,3,0,3,0,fr,['german hip hop'],german hip hop,2019-12-13
1230,1231,Senidah feat. RAF Camora,100%,2019,12,49,3,0,3,0,hr,"['balkan hip hop', 'slovenian pop', 'turbo folk']",balkan hip hop,2019-11-28
1231,1232,The Weeknd,Heartless,2019,12,49,3,0,2,1,en,"['canadian contemporary r&b', 'canadian pop', 'pop']",canadian contemporary r&b,2020-03-20
1232,1233,Kollegah,Valhalla,2019,12,49,1,0,1,0,de,['german hip hop'],german hip hop,2019-12-13
1233,1234,Genetikk,Nicht fürs Radio,2019,12,49,1,0,1,0,de,"['christlicher rap', 'deep german hip hop', 'german hip hop']",christlicher rap,2019-11-29
1234,1235,SAINt JHN,Roses (Imanbek Remix),2019,12,49,53,0,4,49,en,['melodic rap'],melodic rap,2019-10-09
1235,1236,Frei.Wild,Sommerland,2019,12,49,1,0,1,0,de,['german oi'],german oi,2019-11-29
1236,1237,Nimo & Hava,Kein Schlaf,2019,12,50,14,0,3,11,de,"['german hip hop', 'swedish hip hop']",german hip hop,2019-12-19
1237,1238,Samra,Colt,2019,12,50,14,0,3,11,de,['german hip hop'],german hip hop,2019-12-05
1238,1239,Shindy,Tiffany,2019,12,50,4,0,2,2,de,['german hip hop'],german hip hop,2019-12-06
1239,1240,RIN,Alien,2019,12,50,19,0,3,16,de,"['german cloud rap', 'german hip hop']",german cloud rap,2019-12-06
1240,1241,"The Cratez, Luciano & Kontra K",Himmel grau,2019,12,50,6,0,3,3,de,"['christlicher rap', 'german hip hop']",christlicher rap,2019-12-06
1241,1242,Kianush & PA Sports,Casino Royal,2019,12,50,12,0,3,9,de,"['deep german hip hop', 'german hip hop', 'german trap']",deep german hip hop,2020-04-02
1242,1243,Pietro Lombardi x Dardan,Standort,2019,12,50,2,0,2,0,de,['german pop'],german pop,2019-12-06
1243,1244,Summer Cem,Mambo No. 5,2019,12,50,2,0,2,0,de,['german hip hop'],german hip hop,2019-12-06
1244,1245,SSIO / Wanja Janeva,Warum lügst du?,2019,12,50,1,0,1,0,,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",deep german hip hop,2019-12-06
1245,1246,Harry Styles,Adore You,2019,12,50,9,0,2,7,en,"['pop', 'post-teen pop']",pop,2019-12-13
1246,1247,Samra,95 BPM,2019,12,51,5,0,2,3,de,['german hip hop'],german hip hop,2019-12-09
1247,1248,Eno feat. Ezhel,Mon ami,2019,12,51,1,0,1,0,en,"['german drill', 'german hip hop']",german drill,2019-12-12
1248,1249,Loredana,Mit dir,2019,12,52,7,0,1,6,de,"['frauenrap', 'german hip hop', 'kosovan pop', 'romanian pop']",frauenrap,2019-12-20
1249,1250,Ufo361,Nur zur Info,2019,12,52,8,0,1,7,de,"['german cloud rap', 'german hip hop']",german cloud rap,2019-12-20
1250,1251,Nimo & Luciano,Star,2019,12,52,5,0,1,4,de,"['german hip hop', 'swedish hip hop']",german hip hop,2019-12-19
1251,1252,Capo,Puls steigt,2019,12,52,4,0,1,3,de,['german hip hop'],german hip hop,2019-12-20
1252,1253,Gzuz,Vor der Tür,2019,12,52,10,0,1,9,de,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",deep german hip hop,2020-02-13
1253,1254,Jonas Brothers,Like It's Christmas,2019,12,52,1,0,1,0,en,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",boy band,2019-11-08
1254,1255,Miami Yacine,Alessandra Ambrosio,2019,12,52,3,0,1,2,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2019-12-20
1255,1256,Michael Bublé,All I Want For Christmas Is You,2019,12,52,1,0,1,0,en,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",adult standards,2012-11-09
1256,1257,Katy Perry,Cozy Little Christmas,2019,12,52,1,0,1,0,en,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",dance pop,2018-11-15
1257,1258,Robbie Williams,Time For Change,2019,12,52,1,0,1,0,en,"['dance pop', 'europop', 'pop']",dance pop,2019-11-22
1258,1259,Frank Sinatra,Santa Claus Is Coming To Town,2019,12,52,1,0,1,0,en,"['adult standards', 'easy listening', 'lounge']",adult standards,2020-12-11
1259,1260,Boney M.,Mary's Boy Child / Oh My Lord,2019,12,52,1,0,1,0,en,"['disco', 'europop']",disco,2017-11-10
1260,1261,Camila Cabello feat. DaBaby,My Oh My,2020,1,1,8,0,0,8,en,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",dance pop,2019-12-06
1261,1262,Hemso feat. LX,Schmeckt,2020,1,1,1,0,0,1,de,"['deep german hip hop', 'german hip hop', 'german underground rap']",deep german hip hop,2019-12-27
1262,1263,Nico Santos,Play With Fire,2020,1,1,13,0,0,13,en,['german pop'],german pop,2020-05-08
1263,1264,Katja Krasavice,Casino,2020,1,1,9,0,0,9,de,['frauenrap'],frauenrap,2020-01-17
1264,1265,Alan Walker & Ava Max,"Alone, Pt. II",2020,1,1,12,0,0,12,en,['electro house'],electro house,2019-12-27
1265,1266,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,2020,1,1,1,0,0,1,en,"['dance pop', 'pop', 'pop dance', 'pop rap', 'seattle hip hop']",dance pop,2012-10-09
1266,1267,RAF Camora,Maschine,2020,1,2,6,0,0,6,de,['german hip hop'],german hip hop,2020-01-03
1267,1268,Trevor Daniel,Falling,2020,1,2,24,0,0,24,en,"['alternative r&b', 'melodic rap', 'pop rap']",alternative r&b,2018-10-05
1268,1269,Justin Bieber,Yummy,2020,1,2,9,0,0,9,en,"['canadian pop', 'pop', 'post-teen pop']",canadian pop,2020-01-03
1269,1270,Roddy Ricch,The Box,2020,1,2,24,0,0,24,en,"['melodic rap', 'rap', 'trap']",melodic rap,2019-12-06
1270,1271,Kianush x PA Sports,Streit mit dem Mond,2020,1,2,3,0,0,3,de,"['deep german hip hop', 'german hip hop', 'german trap']",deep german hip hop,2020-04-02
1271,1272,Topic feat. A7S,Breaking Me,2020,1,2,48,0,0,48,en,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']",dance pop,2019-12-19
1272,1273,Pashanim,Hauseingang,2020,1,2,22,0,0,22,de,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']",german alternative rap,2019-12-18
1273,1274,Don Toliver,No Idea,2020,1,2,2,0,0,2,en,"['rap', 'trap']",rap,2020-03-13
1274,1275,Lewis Capaldi,Bruises,2020,1,2,4,0,0,4,en,"['pop', 'uk pop']",pop,2019-05-17
1275,1276,Dardan,6AM.........,2020,1,3,10,0,0,10,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2020-01-10
1276,1277,Jamule,Ich hol dich ab,2020,1,3,9,0,0,9,de,"['german hip hop', 'german trap']",german hip hop,2020-02-13
1277,1278,Future feat. Drake,Life Is Good,2020,1,3,20,0,0,20,en,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",atl hip hop,2020-01-10
1278,1279,Elias [DE],Benzo,2020,1,3,5,0,0,5,de,"['german hip hop', 'german trap']",german hip hop,2020-01-10
1279,1280,RAF Camora & Bonez MC,Es geht voran,2020,1,3,3,0,0,3,de,['german hip hop'],german hip hop,2020-01-10
1280,1281,Selena Gomez,Rare,2020,1,3,4,0,0,4,en,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",dance pop,2020-01-10
1281,1282,Veysel,Nur ein Dieb,2020,1,3,2,0,0,2,de,"['albanian hip hop', 'deep german hip hop', 'german drill', 'german hip hop']",albanian hip hop,2020-01-09
1282,1283,Robin Schulz feat. Alida,In Your Eyes,2020,1,3,34,0,0,34,en,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",dance pop,2020-01-10
1283,1284,Miami Yacine,Gang Gang,2020,1,3,2,0,0,2,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-01-10
1284,1285,Halsey,You Should Be Sad,2020,1,3,16,0,0,16,en,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop']",dance pop,2020-01-17
1285,1286,Tiësto & Mabel,God Is A Dancer,2020,1,3,2,0,0,2,,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'trance', 'tropical house']",big room,2019-09-20
1286,1287,Mac Miller,Good News,2020,1,3,2,0,0,2,en,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,2020-01-17
1287,1288,Kurdo,Habiba Prima,2020,1,3,1,0,0,1,de,"['deep german hip hop', 'german hip hop', 'german underground rap', 'kurdish hip hop']",deep german hip hop,2020-01-10
1288,1289,Pashanim,Shababs botten,2020,1,3,8,0,0,8,de,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']",german alternative rap,2019-09-06
1289,1290,Juju x Loredana,Kein Wort,2020,1,4,19,0,0,19,de,"['frauenrap', 'german hip hop', 'german pop']",frauenrap,2020-01-16
1290,1291,Ufo361 feat. Future,Big Drip,2020,1,4,8,0,0,8,en,"['german cloud rap', 'german hip hop']",german cloud rap,2020-01-17
1291,1292,Reezy,My Little Sunshine,2020,1,4,3,0,0,3,de,"['german hip hop', 'german r&b', 'german trap']",german hip hop,2020-01-17
1292,1293,Eminem,Darkness,2020,1,4,2,0,0,2,,"['detroit hip hop', 'hip hop', 'rap']",detroit hip hop,2020-01-17
1293,1294,Jonas Brothers,What A Man Gotta Do,2020,1,4,8,0,0,8,en,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",boy band,2020-01-17
1294,1295,Sero El Mero,Babble la bab,2020,1,4,1,0,0,1,de,"['german hip hop', 'german trap', 'turkish trap pop']",german hip hop,2020-01-17
1295,1296,BTS,Black Swan,2020,1,4,1,0,0,1,en,"['k-pop', 'k-pop boy group']",k-pop,2020-01-17
1296,1297,Karol G / Nicki Minaj,Tusa,2020,1,4,11,0,0,11,es,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",latin,2019-11-07
1297,1298,Gzuz,Donuts,2020,1,5,8,0,0,8,de,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",deep german hip hop,2020-02-13
1298,1299,Samra x Elif,Zu Ende,2020,1,5,13,0,0,13,de,['german hip hop'],german hip hop,2020-01-23
1299,1300,Eno x Nimo,Kommunikation,2020,1,5,5,0,0,5,de,"['german drill', 'german hip hop']",german drill,2020-01-23
1300,1301,Ali Gatie,What If I Told You That I Love You,2020,1,5,14,0,0,14,en,"['canadian hip hop', 'pop']",canadian hip hop,2020-01-24
1301,1302,Farid Bang,Genkidama,2020,1,5,2,0,0,2,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-01-24
1302,1303,Fynn Kliemann,Eine Minute,2020,1,5,3,0,0,3,de,['german pop'],german pop,2020-05-29
1303,1304,Lil Lano x Edo Saiya,Sag wieso,2020,1,5,3,0,0,3,de,"['deep german hip hop', 'german hip hop', 'german trap']",deep german hip hop,2020-01-23
1304,1305,"Kygo, Avicii & Sandro Cavazza",Forever Yours (Avicii Tribute),2020,1,5,1,0,0,1,en,"['edm', 'pop', 'pop dance', 'tropical house']",edm,2020-12-11
1305,1306,BHZ with Pashanim & Monk,Cripwalks,2020,1,5,1,0,0,1,,"['german alternative rap', 'german hip hop', 'german trap']",german alternative rap,2020-01-20
1306,1307,Tayna x Mozzik,Edhe ti,2020,1,5,1,0,0,1,sq,['albanian pop'],albanian pop,2020-01-22
1307,1308,Nea,Some Say,2020,1,5,44,0,0,44,en,"['scandipop', 'swedish pop', 'tropical house']",scandipop,2020-01-10
1308,1309,Joker Bra & Vize,Baby,2020,2,6,19,0,0,19,pl,['german hip hop'],german hip hop,2020-01-30
1309,1310,Samra,Mon ami,2020,2,6,8,0,0,8,de,['german hip hop'],german hip hop,2020-01-29
1310,1311,Shindy,554,2020,2,6,2,0,0,2,en,['german hip hop'],german hip hop,2020-01-31
1311,1312,Eminem feat. Juice WRLD,Godzilla,2020,2,6,10,0,0,10,en,"['detroit hip hop', 'hip hop', 'rap']",detroit hip hop,2020-01-17
1312,1313,Dua Lipa,Physical,2020,2,6,26,0,0,26,en,"['dance pop', 'pop', 'pop dance', 'uk pop']",dance pop,2020-01-30
1313,1314,Miami Yacine & Sfera Ebbasta,McQueen,2020,2,6,2,0,0,2,it,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-01-29
1314,1315,Knossi,Alge,2020,2,6,2,0,0,2,de,['partyschlager'],partyschlager,2020-01-31
1315,1316,Edin / Sido,Dynamit,2020,2,6,1,0,0,1,de,"['german hip hop', 'german pop']",german hip hop,2020-01-31
1316,1317,Samra,Weiss,2020,2,7,14,0,0,14,de,['german hip hop'],german hip hop,2020-02-07
1317,1318,Pietro Lombardi,Es tut schon wieder weh,2020,2,7,3,0,0,3,de,['german pop'],german pop,2020-03-20
1318,1319,Farid Bang feat. Kollegah & Fler,Public Enemies,2020,2,7,3,0,0,3,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2020-02-07
1319,1320,Kianush & PA Sports,Kriminell,2020,2,7,8,0,0,8,de,"['deep german hip hop', 'german hip hop', 'german trap']",deep german hip hop,2020-04-02
1320,1321,Veysel,Bin da,2020,2,7,4,0,0,4,de,"['albanian hip hop', 'deep german hip hop', 'german drill', 'german hip hop']",albanian hip hop,2020-02-06
1321,1322,AK Ausserkontrolle,136er,2020,2,7,3,0,0,3,de,['german hip hop'],german hip hop,2020-02-07
1322,1323,Justin Bieber feat. Quavo,Intentions,2020,2,7,13,0,0,13,en,"['canadian pop', 'pop', 'post-teen pop']",canadian pop,2020-02-14
1323,1324,AnnenMayKantereit,Ausgehen,2020,2,7,15,0,0,15,de,"['cologne indie', 'german pop', 'german singer-songwriter']",cologne indie,2020-02-07
1324,1325,Vize & Felix Jaehn,Thank You (Not So Bad),2020,2,7,18,0,0,18,en,"['german dance', 'pop dance', 'tropical house']",german dance,2020-02-07
1325,1326,Hemso feat. 18 Karat,Knast oder Palast,2020,2,7,1,0,0,1,de,"['deep german hip hop', 'german hip hop', 'german underground rap']",deep german hip hop,2020-02-07
1326,1327,Ivana Santacruz,BumBum,2020,2,7,1,0,0,1,es,['german r&b'],german r&b,2020-02-07
1327,1328,Luciano [DE],Mios mit Bars,2020,2,8,10,0,0,10,en,"['german drill', 'german hip hop']",german drill,2020-02-13
1328,1329,Billie Eilish,No Time To Die,2020,2,8,7,0,0,7,en,"['electropop', 'pop']",electropop,2020-02-13
1329,1330,Gzuz feat. Bonez MC,Verkackt,2020,2,8,4,0,0,4,de,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",deep german hip hop,2020-02-13
1330,1331,Mozzik,Auf Wiedersehen,2020,2,8,5,0,0,5,de,"['albanian hip hop', 'german hip hop', 'kosovan pop']",albanian hip hop,2020-02-14
1331,1332,Joker Bra,Amex Black,2020,2,8,3,0,0,3,de,['german hip hop'],german hip hop,2020-02-14
1332,1333,Nimo,Nur wegen dir,2020,2,8,5,0,0,5,de,"['german hip hop', 'swedish hip hop']",german hip hop,2020-02-13
1333,1334,Fler,Grind,2020,2,8,2,0,0,2,de,['german hip hop'],german hip hop,2020-02-13
1334,1335,Jamule,Schiebedach,2020,2,8,1,0,0,1,de,"['german hip hop', 'german trap']",german hip hop,2020-02-13
1335,1336,Justin Bieber feat. Post Malone & Clever,Forever,2020,2,8,2,0,0,2,en,"['canadian pop', 'pop', 'post-teen pop']",canadian pop,2020-02-14
1336,1337,Eno,Bana ne,2020,2,8,1,0,0,1,de,"['german drill', 'german hip hop']",german drill,2020-02-13
1337,1338,G-Eazy feat. Tory Lanez & Tyga,Still Be Friends,2020,2,8,12,0,0,12,en,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",hip hop,2020-02-07
1338,1339,Sam Smith,To Die For,2020,2,8,1,0,0,1,en,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",dance pop,2020-02-14
1339,1340,Clueso,Sag mir was du willst,2020,2,8,4,0,0,4,de,"['german hip hop', 'german indie', 'german pop', 'german singer-songwriter']",german hip hop,2020-02-14
1340,1341,Ava Max,Salt,2020,2,8,26,0,0,26,en,"['dance pop', 'pop']",dance pop,2020-09-18
1341,1342,Moe Phoenix,Was'n Typ,2020,2,8,1,0,0,1,de,['german hip hop'],german hip hop,2020-05-28
1342,1343,Ufo361,Rich Rich,2020,2,9,8,0,0,8,de,"['german cloud rap', 'german hip hop']",german cloud rap,2020-02-21
1343,1344,Samra,Schüsse im Regen,2020,2,9,5,0,0,5,de,['german hip hop'],german hip hop,2020-02-20
1344,1345,Apache 207,Matrix,2020,2,9,12,0,0,12,de,['german hip hop'],german hip hop,2020-02-24
1345,1346,The Weeknd,After Hours,2020,2,9,3,0,0,3,en,"['canadian contemporary r&b', 'canadian pop', 'pop']",canadian contemporary r&b,2020-03-20
1346,1347,BTS feat. Sia,On,2020,2,9,1,0,0,1,en,"['k-pop', 'k-pop boy group']",k-pop,2020-02-21
1347,1348,Fynn Kliemann,Alles was ich hab,2020,2,9,8,0,0,8,de,['german pop'],german pop,2020-02-21
1348,1349,Michael Wendler,Egal,2020,2,9,5,0,0,5,de,"['bubblegum dance', 'discofox', 'partyschlager', 'schlager']",bubblegum dance,2017-07-28
1349,1350,Eno feat. Xatar,Ey hawar,2020,2,9,2,0,0,2,de,"['german drill', 'german hip hop']",german drill,2020-02-20
1350,1351,Selena Gomez,Feel Me,2020,2,9,1,0,0,1,en,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",dance pop,2020-02-21
1351,1352,Tones And I,Never Seen The Rain,2020,2,9,12,0,0,12,en,['australian pop'],australian pop,2020-02-21
1352,1353,Capital Bra & Samra,100k Cash,2020,3,10,5,0,0,5,de,['german hip hop'],german hip hop,2020-02-27
1353,1354,Dardan,D A YYY T O N A,2020,3,10,7,0,0,7,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2020-02-28
1354,1355,Azet x Dhurata Dora,Lass los,2020,3,10,5,0,0,5,de,"['albanian hip hop', 'albanian pop', 'frauenrap']",albanian hip hop,2020-02-28
1355,1356,Capo,Karakol,2020,3,10,3,0,0,3,de,['german hip hop'],german hip hop,2020-02-28
1356,1357,Ufo361 x Bausa x The Cratez,Schlafen,2020,3,10,3,0,0,3,de,"['german cloud rap', 'german hip hop']",german cloud rap,2020-02-28
