,id,artist,title,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,spotify-id,track_href,analysis_url,uri
430,431,Herbert Grönemeyer,Sekundenglück,2018,10,40,7,7,0,0,0.843,0.487,5,-10.107,1,0.0683,0.0377,0.000144,0.0707,0.449,102.021,238840,4,5f9heVy1iHlMEjeHUSRU5J,https://api.spotify.com/v1/tracks/5f9heVy1iHlMEjeHUSRU5J,https://api.spotify.com/v1/audio-analysis/5f9heVy1iHlMEjeHUSRU5J,spotify:track:5f9heVy1iHlMEjeHUSRU5J
431,432,Lady Gaga & Bradley Cooper,Shallow,2018,10,40,57,13,43,1,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,215733,4,2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,spotify:track:2VxeLyX666F8uXCJ0dZF8B
432,433,Bushido,Stiche,2018,10,40,1,1,0,0,0.633,0.843,2,-4.267,1,0.448,0.194,0.0,0.261,0.762,180.139,213703,4,6wWI8oOh88HM5sRb6JukLW,https://api.spotify.com/v1/tracks/6wWI8oOh88HM5sRb6JukLW,https://api.spotify.com/v1/audio-analysis/6wWI8oOh88HM5sRb6JukLW,spotify:track:6wWI8oOh88HM5sRb6JukLW
433,434,Cro,Oneway,2018,10,40,1,1,0,0,0.733,0.564,6,-9.535,1,0.0482,0.679,0.0181,0.126,0.468,100.977,250939,4,2ikN7VZRuWAkxWaKtk2hYU,https://api.spotify.com/v1/tracks/2ikN7VZRuWAkxWaKtk2hYU,https://api.spotify.com/v1/audio-analysis/2ikN7VZRuWAkxWaKtk2hYU,spotify:track:2ikN7VZRuWAkxWaKtk2hYU
434,435,AK Ausserkontrolle,Bang Bang,2018,10,40,2,2,0,0,0.514,0.872,6,-5.892,0,0.306,0.286,0.000143,0.11,0.578,93.298,176370,4,6xxUviDRD7QLKm8vM8WROl,https://api.spotify.com/v1/tracks/6xxUviDRD7QLKm8vM8WROl,https://api.spotify.com/v1/audio-analysis/6xxUviDRD7QLKm8vM8WROl,spotify:track:6xxUviDRD7QLKm8vM8WROl
435,436,Fynn Kliemann,Zuhause,2018,10,40,3,3,0,0,0.656,0.448,9,-8.676,0,0.0442,0.86,4.99e-06,0.103,0.403,95.626,197888,4,5vC4M4GjYLkgDaUwQcL7WA,https://api.spotify.com/v1/tracks/5vC4M4GjYLkgDaUwQcL7WA,https://api.spotify.com/v1/audio-analysis/5vC4M4GjYLkgDaUwQcL7WA,spotify:track:5vC4M4GjYLkgDaUwQcL7WA
436,437,Bushido,Zeit,2018,10,40,1,1,0,0,0.655,0.845,7,-6.927,1,0.331,0.167,0.0,0.182,0.677,90.117,214293,4,6srY6hPXvwIBF2Jkkw20Le,https://api.spotify.com/v1/tracks/6srY6hPXvwIBF2Jkkw20Le,https://api.spotify.com/v1/audio-analysis/6srY6hPXvwIBF2Jkkw20Le,spotify:track:6srY6hPXvwIBF2Jkkw20Le
437,438,Bushido,Das Leben,2018,10,40,1,1,0,0,0.833,0.73,0,-6.842,1,0.311,0.198,0.0,0.0888,0.775,91.02,190216,4,2WM6hM2Gza2bBKf3FChoXl,https://api.spotify.com/v1/tracks/2WM6hM2Gza2bBKf3FChoXl,https://api.spotify.com/v1/audio-analysis/2WM6hM2Gza2bBKf3FChoXl,spotify:track:2WM6hM2Gza2bBKf3FChoXl
438,439,Bushido,Hyänen,2018,10,40,1,1,0,0,0.604,0.856,5,-4.765,0,0.335,0.0597,0.0,0.109,0.612,66.805,171067,3,3GJLwEm2T7b8LaEEOFRyRM,https://api.spotify.com/v1/tracks/3GJLwEm2T7b8LaEEOFRyRM,https://api.spotify.com/v1/audio-analysis/3GJLwEm2T7b8LaEEOFRyRM,spotify:track:3GJLwEm2T7b8LaEEOFRyRM
439,440,Bushido,Est. 1998,2018,10,40,1,1,0,0,0.668,0.701,11,-4.172,0,0.273,0.0289,0.0,0.192,0.659,86.149,241596,4,7L9cSfWZlZcIKK7qjJ0w1F,https://api.spotify.com/v1/tracks/7L9cSfWZlZcIKK7qjJ0w1F,https://api.spotify.com/v1/audio-analysis/7L9cSfWZlZcIKK7qjJ0w1F,spotify:track:7L9cSfWZlZcIKK7qjJ0w1F
440,441,Bushido,Geigenkoffer,2018,10,40,1,1,0,0,0.553,0.663,4,-5.466,0,0.202,0.0148,0.0,0.16,0.385,85.362,199330,4,4gVlZqSrIIUoWaJZl5R1Xn,https://api.spotify.com/v1/tracks/4gVlZqSrIIUoWaJZl5R1Xn,https://api.spotify.com/v1/audio-analysis/4gVlZqSrIIUoWaJZl5R1Xn,spotify:track:4gVlZqSrIIUoWaJZl5R1Xn
441,442,Majoe,Ewigkeit,2018,10,40,1,1,0,0,0.545,0.613,2,-6.117,0,0.471,0.226,1.08e-06,0.122,0.494,177.739,183507,4,6mSVTMmaml2QvFEfXgmCzz,https://api.spotify.com/v1/tracks/6mSVTMmaml2QvFEfXgmCzz,https://api.spotify.com/v1/audio-analysis/6mSVTMmaml2QvFEfXgmCzz,spotify:track:6mSVTMmaml2QvFEfXgmCzz
442,443,Bushido,Graues Haar,2018,10,40,1,1,0,0,0.652,0.759,11,-6.448,0,0.448,0.261,0.0,0.11,0.55,91.656,204330,3,1yewnZ4jgCSV1HQUyh2RGD,https://api.spotify.com/v1/tracks/1yewnZ4jgCSV1HQUyh2RGD,https://api.spotify.com/v1/audio-analysis/1yewnZ4jgCSV1HQUyh2RGD,spotify:track:1yewnZ4jgCSV1HQUyh2RGD
443,444,Alan Walker & Sophia Somajo,Diamond Heart,2018,10,40,1,1,0,0,0.499,0.638,0,-6.145,1,0.0438,0.129,0.0,0.631,0.253,89.98,239835,4,4J4zx8xGJpuGndrVc06KaT,https://api.spotify.com/v1/tracks/4J4zx8xGJpuGndrVc06KaT,https://api.spotify.com/v1/audio-analysis/4J4zx8xGJpuGndrVc06KaT,spotify:track:4J4zx8xGJpuGndrVc06KaT
444,445,Jay Samuelz,No Lie,2018,10,40,1,1,0,0,0.771,0.567,4,-6.736,0,0.11,0.373,0.0,0.11,0.344,138.073,184940,4,1xYKdpJMVlHgqmanksFayR,https://api.spotify.com/v1/tracks/1xYKdpJMVlHgqmanksFayR,https://api.spotify.com/v1/audio-analysis/1xYKdpJMVlHgqmanksFayR,spotify:track:1xYKdpJMVlHgqmanksFayR
445,446,Fynn Kliemann,Morgen,2018,10,40,1,1,0,0,0.441,0.704,9,-5.651,0,0.0592,0.266,0.0,0.0341,0.44,107.45,162550,4,4mFcJNX2bDJoMr4BDBoXRd,https://api.spotify.com/v1/tracks/4mFcJNX2bDJoMr4BDBoXRd,https://api.spotify.com/v1/audio-analysis/4mFcJNX2bDJoMr4BDBoXRd,spotify:track:4mFcJNX2bDJoMr4BDBoXRd
446,447,Bushido feat. Akon,Unsterblichkeit,2018,10,40,1,1,0,0,0.701,0.577,10,-7.108,0,0.411,0.389,0.0,0.115,0.144,93.866,210716,4,1HcV3BleOaEZ6cKSyNflUR,https://api.spotify.com/v1/tracks/1HcV3BleOaEZ6cKSyNflUR,https://api.spotify.com/v1/audio-analysis/1HcV3BleOaEZ6cKSyNflUR,spotify:track:1HcV3BleOaEZ6cKSyNflUR
447,448,Bushido,Kein Ende,2018,10,40,1,1,0,0,0.792,0.745,1,-4.451,1,0.092,0.0155,0.0,0.154,0.704,91.412,179606,4,16vlCUTv3TjNiMrvsyvxsZ,https://api.spotify.com/v1/tracks/16vlCUTv3TjNiMrvsyvxsZ,https://api.spotify.com/v1/audio-analysis/16vlCUTv3TjNiMrvsyvxsZ,spotify:track:16vlCUTv3TjNiMrvsyvxsZ
448,449,Bonez MC & RAF Camora,Nummer unterdrückt,2018,10,41,13,11,2,0,0.812,0.749,0,-6.296,1,0.0881,0.2,0.00124,0.15,0.773,139.962,208795,4,2SRVj6ceeIffVEm9NFyRHI,https://api.spotify.com/v1/tracks/2SRVj6ceeIffVEm9NFyRHI,https://api.spotify.com/v1/audio-analysis/2SRVj6ceeIffVEm9NFyRHI,spotify:track:2SRVj6ceeIffVEm9NFyRHI
449,450,Bonez MC & RAF Camora,Ja Mann!,2018,10,41,5,5,0,0,0.748,0.749,8,-7.645,1,0.364,0.432,0.000118,0.0971,0.386,101.95,188435,4,4XHP5B63UsW0GniEx7oMHu,https://api.spotify.com/v1/tracks/4XHP5B63UsW0GniEx7oMHu,https://api.spotify.com/v1/audio-analysis/4XHP5B63UsW0GniEx7oMHu,spotify:track:4XHP5B63UsW0GniEx7oMHu
450,451,Bonez MC & RAF Camora feat. Hanybal,Kompanie,2018,10,41,5,5,0,0,0.815,0.65,1,-7.031,1,0.189,0.171,1.97e-05,0.12,0.352,109.88,159127,4,6Cy4jkukjKnIqGYkU7xCeF,https://api.spotify.com/v1/tracks/6Cy4jkukjKnIqGYkU7xCeF,https://api.spotify.com/v1/audio-analysis/6Cy4jkukjKnIqGYkU7xCeF,spotify:track:6Cy4jkukjKnIqGYkU7xCeF
451,452,Bonez MC & RAF Camora,Prominent,2018,10,41,5,5,0,0,0.671,0.557,11,-7.71,0,0.234,0.558,0.0,0.101,0.414,93.996,158555,4,4JxvECbZ3Oes1eUrmhQNSH,https://api.spotify.com/v1/tracks/4JxvECbZ3Oes1eUrmhQNSH,https://api.spotify.com/v1/audio-analysis/4JxvECbZ3Oes1eUrmhQNSH,spotify:track:4JxvECbZ3Oes1eUrmhQNSH
452,453,Bonez MC & RAF Camora,Von ihnen gelernt,2018,10,41,3,3,0,0,0.636,0.7,4,-6.445,0,0.0417,0.122,0.000284,0.126,0.237,115.948,232124,4,3uMpllxUKlpuXHczoHJ0U5,https://api.spotify.com/v1/tracks/3uMpllxUKlpuXHczoHJ0U5,https://api.spotify.com/v1/audio-analysis/3uMpllxUKlpuXHczoHJ0U5,spotify:track:3uMpllxUKlpuXHczoHJ0U5
453,454,Bonez MC & RAF Camora,Alien,2018,10,41,4,4,0,0,0.677,0.577,2,-7.955,1,0.267,0.352,0.0389,0.148,0.166,104.711,214381,4,2x2rt9LTpn2ofDPWnzRmgV,https://api.spotify.com/v1/tracks/2x2rt9LTpn2ofDPWnzRmgV,https://api.spotify.com/v1/audio-analysis/2x2rt9LTpn2ofDPWnzRmgV,spotify:track:2x2rt9LTpn2ofDPWnzRmgV
454,455,Bonez MC & RAF Camora,Nein,2018,10,41,3,3,0,0,0.594,0.749,1,-6.017,0,0.0625,0.168,0.00967,0.102,0.533,172.061,194987,4,6AeDcN4Qqe71Jp4p46uyID,https://api.spotify.com/v1/tracks/6AeDcN4Qqe71Jp4p46uyID,https://api.spotify.com/v1/audio-analysis/6AeDcN4Qqe71Jp4p46uyID,spotify:track:6AeDcN4Qqe71Jp4p46uyID
455,456,Bonez MC & RAF Camora,MDMA,2018,10,41,3,3,0,0,0.63,0.558,9,-9.043,0,0.349,0.305,0.00063,0.194,0.295,122.113,186374,3,2GZclC05PpJPT3JZbFgywD,https://api.spotify.com/v1/tracks/2GZclC05PpJPT3JZbFgywD,https://api.spotify.com/v1/audio-analysis/2GZclC05PpJPT3JZbFgywD,spotify:track:2GZclC05PpJPT3JZbFgywD
456,457,Bonez MC & RAF Camora feat. Trettmann,100,2018,10,41,4,4,0,0,0.703,0.464,0,-9.282,1,0.452,0.263,0.0,0.0724,0.726,93.013,218633,4,610WYIsrvfJyEXTbtz45Mm,https://api.spotify.com/v1/tracks/610WYIsrvfJyEXTbtz45Mm,https://api.spotify.com/v1/audio-analysis/610WYIsrvfJyEXTbtz45Mm,spotify:track:610WYIsrvfJyEXTbtz45Mm
457,458,Bonez MC & RAF Camora feat. Kontra K,Krimineller,2018,10,41,3,3,0,0,0.819,0.77,4,-6.581,0,0.169,0.503,0.000668,0.136,0.505,112.997,187503,4,2ScbGzrUTiywyaUS1MRUTJ,https://api.spotify.com/v1/tracks/2ScbGzrUTiywyaUS1MRUTJ,https://api.spotify.com/v1/audio-analysis/2ScbGzrUTiywyaUS1MRUTJ,spotify:track:2ScbGzrUTiywyaUS1MRUTJ
458,459,Bonez MC & RAF Camora,Prophezeit,2018,10,41,3,3,0,0,0.496,0.799,10,-5.499,0,0.14,0.268,1.92e-05,0.248,0.261,158.981,162291,5,2HZDTyDJw4bFK9VQd75m9B,https://api.spotify.com/v1/tracks/2HZDTyDJw4bFK9VQd75m9B,https://api.spotify.com/v1/audio-analysis/2HZDTyDJw4bFK9VQd75m9B,spotify:track:2HZDTyDJw4bFK9VQd75m9B
459,460,Samra,Roadrunner,2018,10,41,4,4,0,0,0.68,0.733,2,-5.618,0,0.457,0.14,0.0,0.178,0.614,103.856,172067,4,60upMX2FTSSL76cg5ztvGA,https://api.spotify.com/v1/tracks/60upMX2FTSSL76cg5ztvGA,https://api.spotify.com/v1/audio-analysis/60upMX2FTSSL76cg5ztvGA,spotify:track:60upMX2FTSSL76cg5ztvGA
460,461,Kollegah,Dear Lord,2018,10,41,1,1,0,0,0.454,0.878,10,-4.247,0,0.306,0.0407,0.0,0.122,0.288,88.83,292347,4,0UgHrzBW61g7yBgLGlGC2f,https://api.spotify.com/v1/tracks/0UgHrzBW61g7yBgLGlGC2f,https://api.spotify.com/v1/audio-analysis/0UgHrzBW61g7yBgLGlGC2f,spotify:track:0UgHrzBW61g7yBgLGlGC2f
461,462,Bonez MC & RAF Camora,Intro [Palmen aus Plastik 2],2018,10,41,1,1,0,0,0.629,0.461,9,-13.417,1,0.496,0.741,0.0,0.558,0.961,90.591,33422,4,7gdu5DTokNs8X7YvD62oIy,https://api.spotify.com/v1/tracks/7gdu5DTokNs8X7YvD62oIy,https://api.spotify.com/v1/audio-analysis/7gdu5DTokNs8X7YvD62oIy,spotify:track:7gdu5DTokNs8X7YvD62oIy
462,463,Eno feat. Xatar,Malle,2018,10,41,2,2,0,0,0.783,0.727,5,-8.332,1,0.383,0.0417,0.0,0.093,0.737,139.792,181714,4,4PMkSxnB7s6930ScKATKLa,https://api.spotify.com/v1/tracks/4PMkSxnB7s6930ScKATKLa,https://api.spotify.com/v1/audio-analysis/4PMkSxnB7s6930ScKATKLa,spotify:track:4PMkSxnB7s6930ScKATKLa
463,464,Halsey,Without Me,2018,10,41,32,12,20,0,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C
464,465,6ix9ine feat. Bobby Shmurda,Stoopid,2018,10,41,2,2,0,0,0.724,0.685,3,-4.068,0,0.321,0.114,0.0,0.1,0.862,150.016,143250,4,1KWLyoPChJrBQFscO8NW8D,https://api.spotify.com/v1/tracks/1KWLyoPChJrBQFscO8NW8D,https://api.spotify.com/v1/audio-analysis/1KWLyoPChJrBQFscO8NW8D,spotify:track:1KWLyoPChJrBQFscO8NW8D
465,466,Mark Forster,Einmal,2018,10,41,18,12,6,0,0.779,0.702,8,-6.133,1,0.0965,0.0482,0.0,0.127,0.761,127.974,197240,4,4MshU1BZjRZjXtoSpaOJlL,https://api.spotify.com/v1/tracks/4MshU1BZjRZjXtoSpaOJlL,https://api.spotify.com/v1/audio-analysis/4MshU1BZjRZjXtoSpaOJlL,spotify:track:4MshU1BZjRZjXtoSpaOJlL
466,467,Olexesh,Von vorn,2018,10,41,1,1,0,0,0.786,0.799,10,-6.258,0,0.388,0.114,0.0,0.0803,0.592,145.892,220658,4,43k3KZnFY5Cm6BToQBNE7O,https://api.spotify.com/v1/tracks/43k3KZnFY5Cm6BToQBNE7O,https://api.spotify.com/v1/audio-analysis/43k3KZnFY5Cm6BToQBNE7O,spotify:track:43k3KZnFY5Cm6BToQBNE7O
467,468,Aya Nakamura feat. Loredana,Djadja (Remix),2018,10,41,15,11,4,0,0.791,0.682,5,-7.328,1,0.158,0.175,0.0,0.0926,0.672,98.031,166851,4,6AzKhCHOms83jvNVLsz0Bt,https://api.spotify.com/v1/tracks/6AzKhCHOms83jvNVLsz0Bt,https://api.spotify.com/v1/audio-analysis/6AzKhCHOms83jvNVLsz0Bt,spotify:track:6AzKhCHOms83jvNVLsz0Bt
468,469,"Bonez MC, LX, Maxwell & Sa4",Letzte Nacht,2018,10,41,1,1,0,0,0.587,0.684,1,-6.014,1,0.36,0.24,0.0038,0.111,0.587,95.029,202466,4,5G1Iib7IiGeXu9Ar5EItsx,https://api.spotify.com/v1/tracks/5G1Iib7IiGeXu9Ar5EItsx,https://api.spotify.com/v1/audio-analysis/5G1Iib7IiGeXu9Ar5EItsx,spotify:track:5G1Iib7IiGeXu9Ar5EItsx
469,470,Capital Bra feat. Samra & AK Ausserkontrolle,Fightclub,2018,10,42,6,6,0,0,0.75,0.629,9,-3.303,1,0.44,0.0333,0.0,0.158,0.209,180.094,237333,4,4XU2K2Tkt2RNwF1KrofcoP,https://api.spotify.com/v1/tracks/4XU2K2Tkt2RNwF1KrofcoP,https://api.spotify.com/v1/audio-analysis/4XU2K2Tkt2RNwF1KrofcoP,spotify:track:4XU2K2Tkt2RNwF1KrofcoP
470,471,Nimo & Capo,Lean,2018,10,42,5,5,0,0,0.784,0.769,10,-6.725,0,0.109,0.0417,8.84e-05,0.143,0.58,116.054,224339,4,0pepy7gdvtiNBlsT9t4OmT,https://api.spotify.com/v1/tracks/0pepy7gdvtiNBlsT9t4OmT,https://api.spotify.com/v1/audio-analysis/0pepy7gdvtiNBlsT9t4OmT,spotify:track:0pepy7gdvtiNBlsT9t4OmT
471,472,Bad Bunny feat. Drake,Mia,2018,10,42,16,10,6,0,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,spotify:track:116H0KvKr2Zl4RPuVBruDO
472,473,Kodak Black feat. Travis Scott & Offset,Zeze,2018,10,42,16,10,6,0,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,4,0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/audio-analysis/0FZ4Dmg8jJJAPJnvBIzD9z,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z
473,474,Little Mix feat. Nicki Minaj,Woman Like Me,2018,10,42,7,7,0,0,0.754,0.854,5,-3.449,0,0.0608,0.177,0.0,0.0808,0.8,75.002,229720,4,222B3aljXx6fFwKmFjuBED,https://api.spotify.com/v1/tracks/222B3aljXx6fFwKmFjuBED,https://api.spotify.com/v1/audio-analysis/222B3aljXx6fFwKmFjuBED,spotify:track:222B3aljXx6fFwKmFjuBED
474,475,"Gringo, Sa4 & Brudi030",44 Blocks,2018,10,42,1,1,0,0,0.822,0.906,6,-4.206,1,0.276,0.308,8.17e-05,0.0763,0.683,93.931,242000,4,3KLtubo7pmQDUB658md8SG,https://api.spotify.com/v1/tracks/3KLtubo7pmQDUB658md8SG,https://api.spotify.com/v1/audio-analysis/3KLtubo7pmQDUB658md8SG,spotify:track:3KLtubo7pmQDUB658md8SG
475,476,Remoe x Nura,Nackt,2018,10,42,1,1,0,0,0.877,0.532,5,-10.853,0,0.0455,0.0255,0.0216,0.0884,0.711,114.952,172587,4,72wxy5ABDkBUdUCack1qBw,https://api.spotify.com/v1/tracks/72wxy5ABDkBUdUCack1qBw,https://api.spotify.com/v1/audio-analysis/72wxy5ABDkBUdUCack1qBw,spotify:track:72wxy5ABDkBUdUCack1qBw
476,477,Kollegah,Empire State Of Grind (Hoodtape 3),2018,10,42,1,1,0,0,0.48,0.857,10,-4.421,0,0.351,0.147,0.0,0.17,0.665,170.279,155040,4,4pHPrd9yB3YFwjJe43GneO,https://api.spotify.com/v1/tracks/4pHPrd9yB3YFwjJe43GneO,https://api.spotify.com/v1/audio-analysis/4pHPrd9yB3YFwjJe43GneO,spotify:track:4pHPrd9yB3YFwjJe43GneO
477,478,Miami Yacine,Designer,2018,10,42,1,1,0,0,0.775,0.462,0,-7.292,0,0.297,0.0885,5.19e-05,0.109,0.112,139.952,139789,4,2aThwMbyM6gz1R6JviN1pR,https://api.spotify.com/v1/tracks/2aThwMbyM6gz1R6JviN1pR,https://api.spotify.com/v1/audio-analysis/2aThwMbyM6gz1R6JviN1pR,spotify:track:2aThwMbyM6gz1R6JviN1pR
478,479,Capital Bra feat. Luciano & Eno,Roli Glitzer Glitzer,2018,10,43,12,9,3,0,0.843,0.731,1,-4.931,1,0.276,0.0151,0.0,0.372,0.541,154.969,251432,4,4wIJg9Y35vW1j94aIuCIqS,https://api.spotify.com/v1/tracks/4wIJg9Y35vW1j94aIuCIqS,https://api.spotify.com/v1/audio-analysis/4wIJg9Y35vW1j94aIuCIqS,spotify:track:4wIJg9Y35vW1j94aIuCIqS
479,480,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,2018,10,43,29,10,19,0,0.825,0.761,1,-6.591,1,0.189,0.139,0.0,0.157,0.875,88.994,195187,4,5WxzuqQCeCsFlUEStzTp3K,https://api.spotify.com/v1/tracks/5WxzuqQCeCsFlUEStzTp3K,https://api.spotify.com/v1/audio-analysis/5WxzuqQCeCsFlUEStzTp3K,spotify:track:5WxzuqQCeCsFlUEStzTp3K
480,481,Post Malone & Swae Lee,Sunflower,2018,10,43,29,9,20,0,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560,4,0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY
481,482,Kollegah,Push It To The Limit (Hoodtape 3),2018,10,43,2,2,0,0,0.529,0.864,8,-5.522,0,0.227,0.301,0.0,0.199,0.276,91.284,149907,4,7pUYF3wHm3twWJ7Am1hugR,https://api.spotify.com/v1/tracks/7pUYF3wHm3twWJ7Am1hugR,https://api.spotify.com/v1/audio-analysis/7pUYF3wHm3twWJ7Am1hugR,spotify:track:7pUYF3wHm3twWJ7Am1hugR
482,483,Dua Lipa & Blackpink,Kiss And Make Up,2018,10,43,11,7,4,0,0.678,0.729,8,-4.188,1,0.137,0.0658,0.0,0.303,0.643,99.895,189173,4,0UFm20Nq9Si8dynAEFsUQ3,https://api.spotify.com/v1/tracks/0UFm20Nq9Si8dynAEFsUQ3,https://api.spotify.com/v1/audio-analysis/0UFm20Nq9Si8dynAEFsUQ3,spotify:track:0UFm20Nq9Si8dynAEFsUQ3
483,484,Moe Phoenix,Aicha,2018,10,43,7,7,0,0,0.68,0.781,7,-4.227,0,0.0525,0.054,6.01e-06,0.316,0.458,100.008,189000,4,5q0zwlgBB0Ub29dw7wcWKc,https://api.spotify.com/v1/tracks/5q0zwlgBB0Ub29dw7wcWKc,https://api.spotify.com/v1/audio-analysis/5q0zwlgBB0Ub29dw7wcWKc,spotify:track:5q0zwlgBB0Ub29dw7wcWKc
484,485,Thomas Anders feat. Florian Silbereisen,Sie sagte doch sie liebt mich,2018,10,43,1,1,0,0,0.634,0.971,0,-5.434,1,0.0487,0.00636,1.21e-05,0.264,0.415,125.97,222987,4,3hNXMA6rBQvKwQvaX7f481,https://api.spotify.com/v1/tracks/3hNXMA6rBQvKwQvaX7f481,https://api.spotify.com/v1/audio-analysis/3hNXMA6rBQvKwQvaX7f481,spotify:track:3hNXMA6rBQvKwQvaX7f481
485,486,Ava Max,Sweet But Psycho,2018,10,43,50,10,38,2,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4,7DnAm9FOTWE3cUvso43HhI,https://api.spotify.com/v1/tracks/7DnAm9FOTWE3cUvso43HhI,https://api.spotify.com/v1/audio-analysis/7DnAm9FOTWE3cUvso43HhI,spotify:track:7DnAm9FOTWE3cUvso43HhI
486,487,Mert feat. Dopebwoy,Kanaken mit Para,2018,10,43,1,1,0,0,0.916,0.737,1,-6.486,1,0.325,0.308,0.0,0.0509,0.766,124.097,137096,4,3n1kbZq98S3QdTOqz6YPFF,https://api.spotify.com/v1/tracks/3n1kbZq98S3QdTOqz6YPFF,https://api.spotify.com/v1/audio-analysis/3n1kbZq98S3QdTOqz6YPFF,spotify:track:3n1kbZq98S3QdTOqz6YPFF
487,488,Khalid feat. Empress Of,Suncity,2018,10,43,1,1,0,0,0.694,0.63,7,-6.84,0,0.162,0.0998,0.000635,0.12,0.341,90.045,189493,4,6SkHm6poyKfzV6kc9any8k,https://api.spotify.com/v1/tracks/6SkHm6poyKfzV6kc9any8k,https://api.spotify.com/v1/audio-analysis/6SkHm6poyKfzV6kc9any8k,spotify:track:6SkHm6poyKfzV6kc9any8k
488,489,Zara Larsson,Ruin My Life,2018,10,43,13,5,8,0,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,190932,4,5tAa8Uaqr4VvA3693mbIhU,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,https://api.spotify.com/v1/audio-analysis/5tAa8Uaqr4VvA3693mbIhU,spotify:track:5tAa8Uaqr4VvA3693mbIhU
489,490,Lady Gaga,Always Remember Us This Way,2018,10,43,4,2,2,0,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,210200,4,2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,spotify:track:2rbDhOo9Fh61Bbu23T2qCk
490,491,Michelle mit Matthias Reim,Nicht verdient,2018,10,43,1,1,0,0,0.722,0.916,8,-4.116,1,0.0905,0.16,0.0,0.37,0.705,125.03,205507,4,61BVrOj4m7VExiFpw7z7zF,https://api.spotify.com/v1/tracks/61BVrOj4m7VExiFpw7z7zF,https://api.spotify.com/v1/audio-analysis/61BVrOj4m7VExiFpw7z7zF,spotify:track:61BVrOj4m7VExiFpw7z7zF
491,492,Mert,Mula,2018,10,43,4,4,0,0,0.787,0.608,5,-6.166,0,0.0995,0.261,1.08e-05,0.141,0.326,120.073,244000,4,06xtJscJRJBZjTThCy46iq,https://api.spotify.com/v1/tracks/06xtJscJRJBZjTThCy46iq,https://api.spotify.com/v1/audio-analysis/06xtJscJRJBZjTThCy46iq,spotify:track:06xtJscJRJBZjTThCy46iq
492,493,AnnenMayKantereit,Schon krass,2018,10,43,1,1,0,0,0.611,0.318,3,-8.465,0,0.0386,0.872,5.74e-06,0.101,0.207,78.357,250717,4,3Pr1eIz0zysvqWL4VFZwSu,https://api.spotify.com/v1/tracks/3Pr1eIz0zysvqWL4VFZwSu,https://api.spotify.com/v1/audio-analysis/3Pr1eIz0zysvqWL4VFZwSu,spotify:track:3Pr1eIz0zysvqWL4VFZwSu
493,494,James Arthur,Empty Space,2018,10,43,1,1,0,0,0.404,0.531,1,-4.328,1,0.103,0.215,0.0,0.0521,0.321,164.848,214227,4,1uru26I2JKd2mQZt0MDCUe,https://api.spotify.com/v1/tracks/1uru26I2JKd2mQZt0MDCUe,https://api.spotify.com/v1/audio-analysis/1uru26I2JKd2mQZt0MDCUe,spotify:track:1uru26I2JKd2mQZt0MDCUe
